,0,1,2
31759,9660158,724071768_4911248124_463541,Control
31760,9660581,302198368_56978226946_203776,Control
31761,9660731,13853149_34823927913_927115,Control
31762,9660731,468492739_71391012893_610909,Control
31763,9660940,701417245_1835801394_798391,Control
31764,9661060,208170176_50795045452_665228,Test
31765,9661426,135914032_74334372596_763360,Test
31766,9661896,470509420_27661762382_506472,Test
31767,9661896,912543712_39994098804_769870,Test
31768,9663138,165616024_5152533670_658869,Test
31769,9663163,898779745_69387738572_850706,Control
31770,9663593,746422090_54082515397_951281,Test
31771,9663688,536525944_32676151402_262287,Control
31772,9663759,527905873_12823234399_805223,Test
31773,9663819,185873842_69896184504_265435,Test
31774,9664057,606933856_27920340849_118462,Control
31775,9664478,267251551_590298280_883509,Control
31776,9664692,714730523_85082787124_339118,Control
31777,9664772,541768643_50848156838_468662,Test
31778,9664772,731368812_79803065325_20219,Test
31779,9665433,671862872_74094415953_355095,Control
31780,9666366,970816776_527341383_253933,Test
31781,9666391,853432751_53151818965_740142,Control
31782,9666843,380740780_39635178140_612660,Test
31783,9667564,425093059_29021644762_161603,Test
31784,9667620,940685390_30327788352_335582,Test
31785,9668003,345139238_88203486552_61940,Control
31786,9668003,804217404_40743324591_974447,Control
31787,9668860,462384684_70465790572_914784,Control
31788,9668860,937981095_81477090391_714421,Control
31789,9669255,991224740_88666061382_211101,Test
31790,9669426,134868743_50470002726_153444,Control
31791,9669426,488651893_89671359259_787964,Control
31792,9669426,966856292_17892368519_770248,Control
31793,9669628,7086173_12983209580_294564,Test
31794,9669628,752608063_25423140706_544965,Test
31795,9669628,941992664_79395892505_160096,Test
31796,9669832,501335547_43376797779_196582,Test
31797,9670052,27967030_29874638325_760022,Test
31798,9670293,232342162_94685314228_235620,Control
31799,9670293,428482798_53113084103_308679,Control
31800,9670293,659724749_78905483717_591574,Control
31801,9670293,779409053_93071177388_23646,Control
31802,9670485,319578563_26219506312_801527,Test
31803,9670591,320704589_13404498970_953698,Test
31804,9670706,897233456_58388295667_671266,Control
31805,9671577,133849022_23870708153_933815,Test
31806,9671649,394781693_31469424181_304261,Test
31807,9671758,144871_99610690520_559181,Test
31808,9671758,929258895_373678166_622659,Test
31809,9672092,37805715_36109718149_312669,Test
31810,9673536,126240343_15554427891_834962,Control
31811,9673739,72935004_48426228503_953489,Test
31812,9673739,993988663_59986096668_178751,Test
31813,9674668,74028408_96564311910_487644,Control
31814,9675284,369422712_44466918303_715462,Test
31815,9675490,919171538_52686380249_89324,Control
31816,9675534,69664579_14102517425_933523,Test
31817,9675550,619780926_15656607791_830504,Test
31818,9675989,495758447_26167772422_430025,Control
31819,9676119,365624637_53847312834_989078,Test
31820,9676119,376935114_95778883706_597381,Test
31821,9676119,393525976_74841658587_854157,Test
31822,9676119,71867219_62322943051_170684,Test
31823,9676119,808423716_45860666731_553858,Test
31824,9676119,928812910_57898280744_214676,Test
31825,9676119,947939787_62953954231_610654,Test
31826,9676725,767561379_88073876811_692718,Test
31827,9677027,374498003_64746263509_552211,Test
31828,9677152,441850470_32417009979_502706,Test
31829,9677377,202796683_7754451529_431833,Test
31830,9677377,919608985_76262462588_71325,Test
31831,9677689,928733886_81305827997_947553,Control
31832,9677776,282101787_81890508898_923290,Test
31833,9678771,699093216_84048757142_897507,Control
31834,9678771,85963011_7247665147_227831,Control
31835,9679043,235344655_49244980803_997484,Control
31836,9679275,52980634_7083906476_6463,Test
31837,9679402,505683925_13832960382_273547,Test
31838,9679615,294489852_32268600181_638539,Test
31839,9680276,298903986_96944841206_872650,Control
31840,9680392,322747868_57680334088_564296,Test
31841,9680525,148125162_9434519787_25740,Test
31842,9681169,185406266_85786327255_834125,Control
31843,9681414,153235988_31779461160_511518,Test
31844,9682462,462732606_63973843030_966006,Test
31845,9683046,275409632_74026179240_436,Test
31846,9684490,143138080_48353879474_108041,Test
31847,9684490,45488901_55233963227_1157,Test
31848,9684706,569670742_75841556816_456817,Test
31849,9684806,304868249_69734281141_323816,Test
31850,9685222,987775973_597890635_740095,Test
31851,9685510,679882390_93407186696_376901,Test
31852,9685510,91252085_68908877994_929913,Test
31853,9685596,853514851_909305236_798005,Control
31854,9685920,989802144_53189700678_868106,Control
31855,9686300,113601674_57863434150_654915,Control
31856,9686300,149738968_68744474152_61624,Control
31857,9686300,296127824_33762020371_395669,Control
31858,9686300,348723756_19940012055_29001,Control
31859,9686300,382391952_76373326203_554491,Control
31860,9686300,543562489_56143574260_297865,Control
31861,9686300,698848567_22713555982_326338,Control
31862,9686977,301857129_9646557312_868148,Test
31863,9687519,945941869_89013360424_670709,Test
31864,9688073,256301735_28857284089_958868,Control
31865,9688091,470378376_61940230004_989643,Control
31866,9688197,131897843_23085707763_175602,Test
31867,9688197,452805521_87882446999_79997,Test
31868,9689693,562144671_2988439529_863745,Test
31869,9690417,471295026_22621434430_904334,Control
31870,9690558,905316410_79164801711_41456,Test
31871,9691121,566933672_33206875075_221412,Test
31872,9691201,698170555_17541201473_899085,Test
31873,9692048,186858310_92337592930_297543,Control
31874,9692048,787212719_48761920244_583197,Control
31875,9692544,343151035_19100299030_989964,Control
31876,9692825,908908485_64388798408_519771,Control
31877,9694288,965943136_22396074850_85767,Test
31878,9694803,545684795_87141063189_420906,Test
31879,9694908,988366849_32864986602_150782,Test
31880,9695299,156340646_25349163252_512563,Control
31881,9695299,773105759_76936588991_552993,Control
31882,9695890,563118830_99417104118_623337,Control
31883,9696365,993842604_44520506769_444568,Control
31884,9696533,107631330_22230037486_301416,Control
31885,9696696,379913631_21819909380_900336,Test
31886,9696703,673551202_76655668576_695417,Test
31887,9697309,396711134_73837414356_168327,Test
31888,9697625,163596038_38296716687_923526,Control
31889,9697625,483470805_69052532633_4716,Control
31890,9697625,614366475_50870346176_781507,Control
31891,9697821,390093661_89611711824_138702,Test
31892,9697912,288100007_77432271277_533355,Test
31893,9697912,377525680_7201835058_463544,Test
31894,9698071,157590495_80136954938_807368,Test
31895,9698071,888021911_60685183004_966057,Test
31896,9698409,307993482_63546643733_280603,Control
31897,9698656,23633133_49996467584_994140,Test
31898,9698834,190850870_14115438192_36427,Test
31899,9698834,401360649_62084378242_230864,Test
31900,9698834,520855452_36804475155_49721,Test
31901,9698834,531189112_27384425139_809522,Test
31902,9698834,768391758_59992538962_820983,Test
31903,9698929,743914415_83687353076_648394,Control
31904,9700037,307260424_79403825493_902468,Test
31905,9700037,512385282_1781743402_670890,Test
31906,9700346,838756048_82981405744_631081,Test
31907,9700462,478513484_48065595128_64394,Control
31908,9700688,93707522_87253833909_848014,Control
31909,9701087,111892979_52574645025_186706,Test
31910,9701087,432066903_5992594296_37960,Test
31911,9701087,556290918_81578320804_35570,Test
31912,9701087,879756346_24508466987_910329,Test
31913,9701979,239332331_91429276558_710385,Control
31914,9702505,29925139_70120961680_85378,Test
31915,9702626,766592770_17307479684_847437,Control
31916,9702706,70276176_46131611088_486047,Control
31917,9704091,453151048_97815432130_527300,Test
31918,9704686,142586595_87978773390_5855,Control
31919,9704872,439335071_19359247075_484710,Test
31920,9704887,724202654_18400749660_107938,Control
31921,9705553,203581348_84953229722_559891,Test
31922,9705553,296021512_13160135071_188974,Test
31923,9706109,61254152_16450645600_282458,Test
31924,9706311,768278282_15491418407_991650,Test
31925,9706459,421541578_4498224577_240576,Test
31926,9706893,739877143_30206301903_665579,Test
31927,9706893,958072408_84356112851_717211,Test
31928,9707270,82698075_59898152078_636064,Control
31929,9707451,139631290_20535087489_654648,Test
31930,9707493,603581512_3884160540_805468,Test
31931,9707635,747739834_13621288135_882070,Test
31932,9707771,219874267_81995876323_138910,Test
31933,9707859,231037644_14125094371_792083,Control
31934,9708581,911922636_68723589639_139819,Test
31935,9708601,923242408_40952016911_912523,Control
31936,9708694,715082506_81621114191_826491,Test
31937,9709255,990419124_2318640597_931218,Control
31938,9709344,293099654_16557442102_671865,Test
31939,9709646,817553869_42676296954_687578,Control
31940,9709654,185810054_36970048042_973140,Control
31941,9710174,154803911_80903105731_648843,Control
31942,9710174,824325984_40209827944_814917,Control
31943,9710697,54445630_72327968227_454622,Control
31944,9710697,704241990_94314726852_371385,Control
31945,9711004,182752000_50560487402_311480,Test
31946,9711074,414849884_21712024801_183183,Control
31947,9711093,945665462_30768612361_584715,Test
31948,9711496,597970587_96181342790_608466,Test
31949,9711513,342511805_15996288074_232480,Control
31950,9712021,260101363_17739013794_418680,Test
31951,9712021,596405654_94953503729_691752,Test
31952,9712280,407123657_33928074202_508140,Test
31953,9712676,534299657_51502903423_882391,Control
31954,9713872,559029112_5877934500_511964,Control
31955,9714233,581729032_32018900065_957009,Control
31956,9714233,772753324_93196903438_840391,Control
31957,9714234,588856096_24012333355_596719,Control
31958,9714731,253450724_26880434565_728446,Test
31959,9715509,429512922_34885186521_391619,Test
31960,9716000,487359942_29924015583_65820,Control
31961,9716434,481397680_46065517356_339275,Control
31962,9717302,473066055_3000350439_522553,Test
31963,9717596,775451769_17494236254_28390,Control
31964,9717954,185209331_43109084179_364604,Control
31965,9718232,324725845_87295262275_803216,Test
31966,9718754,56541570_98935392152_450946,Test
31967,9719526,522512564_86229010306_640455,Control
31968,9720345,276390661_92649553183_148137,Test
31969,9720941,333574138_81286006839_492579,Control
31970,9721206,432434393_75267297059_80734,Control
31971,9721424,445123038_30990952025_401220,Test
31972,9722784,348349891_20216042083_86755,Control
31973,9723608,504975772_40676301528_298316,Control
31974,9723608,577128786_47276606984_417538,Control
31975,9723734,174825768_9442901689_495825,Test
31976,9724302,960542420_80162483910_524034,Test
31977,9724303,514297649_87097373239_629206,Control
31978,9724892,297772847_33982883986_558655,Control
31979,9724943,635477730_84471539405_709147,Test
31980,9725005,405836716_65480862746_813610,Control
31981,9725398,862777979_35722607247_767707,Test
31982,9725677,86071797_506981250_164507,Test
31983,9725805,230482687_910634460_781878,Control
31984,9725805,250351703_26723531078_128017,Control
31985,9725805,339280562_52608228178_93373,Control
31986,9725805,362033952_3080178396_599509,Control
31987,9725805,543873508_71470460952_815993,Control
31988,9725805,660991562_28446146723_121529,Control
31989,9725807,621411811_72865441452_253737,Test
31990,9725922,115075589_46253306680_568023,Test
31991,9726076,330916270_70533584503_680342,Test
31992,9726076,444505815_50799699941_978715,Test
31993,9726076,484635847_81152852582_175915,Test
31994,9726076,763378459_17633330374_989208,Test
31995,9726474,548653690_17714695686_559786,Test
31996,9726561,283922156_32568163248_941797,Test
31997,9726561,484218173_10221903890_724826,Test
31998,9726591,909670075_2550742747_336725,Test
31999,9726661,861024877_30877901404_663284,Control
32000,9727191,996355575_92099420169_993298,Test
32001,9727883,438555661_75664377554_93204,Test
32002,9727883,999619364_66786659883_617169,Test
32003,9728499,92341897_39178569018_864222,Test
32004,9728651,957607247_96677012522_9777,Control
32005,9728696,957417144_13408177117_568975,Test
32006,9728907,275301911_65716174634_46338,Test
32007,9729043,237670436_97939568280_113337,Test
32008,9729043,476432049_43971594895_57112,Test
32009,9729043,692657383_5315562483_139120,Test
32010,9729043,710450509_18463773400_467457,Test
32011,9729319,488359097_65873387641_947112,Test
32012,9729392,132581855_27078128237_864071,Control
32013,9729392,13679660_15465585310_478535,Control
32014,9729392,503658629_24361785520_156741,Control
32015,9729392,586738251_12629211780_448691,Control
32016,9729392,85086331_80254954795_16099,Control
32017,9729753,501758681_49724148220_752605,Control
32018,9729753,801679181_53971816808_289599,Control
32019,9729753,890262634_46463879117_630549,Control
32020,9730777,853832805_64271233926_163739,Control
32021,9730778,174740519_42455340385_496868,Test
32022,9730778,296673437_85418312376_810844,Test
32023,9732288,986106880_57414669575_559125,Test
32024,9733107,22506431_98635307649_826982,Control
32025,9733386,983132197_77613968426_973956,Control
32026,9733729,584406101_22478621937_742152,Test
32027,9734274,65249981_37926050429_41000,Test
32028,9734274,731129377_16982570846_206457,Test
32029,9734308,382583622_116680207_407462,Control
32030,9734546,700627593_72651528930_325521,Test
32031,9735061,340751096_44319087446_297786,Control
32032,9735061,365587953_80906942728_558010,Control
32033,9735061,540289325_39452978511_234635,Control
32034,9735061,925868434_47529870636_32107,Control
32035,9735397,17221108_1386688403_450630,Control
32036,9735397,936189060_43954454912_514589,Control
32037,9735844,706821137_5753474361_961568,Control
32038,9736081,699581824_38398556713_578805,Control
32039,9736845,832215777_14855661786_230821,Test
32040,9737169,65722804_691628439_478881,Test
32041,9737204,541281085_23956077373_897813,Test
32042,9738042,87310499_62111332518_181849,Test
32043,9738273,457081407_87488206407_627764,Control
32044,9739108,812739274_52260507801_504900,Test
